Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"51 Knights Drive, Glen Waverley, Vic 3150","$1,650,000",4,2,663m²,4,"Nestled on a sizeable 658sqm block in a leafy pocket of Glen Waverley, this beloved family sanctuary offers endless potential for astute buyers, placing its residents within minutes of vibrant shopping hubs and highly regarded schools.,Move-in ready for keen renovators with the potential for a contemporary transformation, or perfect for savvy developers (STCA) looking to capitalise on the generous land size and superb location, this solid brick veneer home is wonderfully versatile.,Opening with crisp white walls, airy high ceilings and original hardwood flooring, the property's expansive layout is awash with natural light, ,Revealing a formal living/dining room for welcoming guests, a casual family/meal zone with charming slate flooring and a flexible converted garage that serves as a spacious rumpus/studio, there's space for everyone to relax.,Placed centrally, the stone kitchen is equipped with quality 900mm appliances and ample storage for the aspiring chef, while the whisper-quiet deck is ideal for effortless entertaining or savouring a serene morning coffee.,Completing this cherished home, the huge primary bedroom is zoned for peace and privacy with a walk-in robe and soothing fully tiled ensuite, while the three remaining bedrooms feature built-in robes and access to the full monochrome bathroom.,Ducted heating and refrigerated air conditioning provide optimal comfort all year round, plus there's abundant off-street parking, solar panels for energy efficiency and even a selection of assorted fruit trees.,Benefiting from prime convenience, the home is zoned for nearby Camelot Rise Primary School and popular Highvale Secondary College, while five minutes from The Glen's shops and vibrant restaurants.,It's also close to glorious parks and wetlands, prestigious private schools and Vermont South Shopping Centre, plus moments from Glen Waverley Station and major roads for seamless city commuting.,Combining space and comfort with potential and convenience, this is an excellent opportunity in a prized location.,Property specifications:,central vacuum system,Four robed bedrooms, multiple living zones,Covered entertainers' deck and easycare leafy surrounds,Family bathroom with bath, separate w/c, shower has spa jets,Huge primary bedroom has full ensuite and walk-in robe,Stone kitchen has 900mm electric oven and gas cooktop, dishwasher,Close to shops, schools, parks, transport and freeway",Ivy Liu,0433163766,Neo Chen,0433854778,144481120,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/61cb872d74f99a1ba81cf2eb385f015a6b1f99e852a2d803a4c8ddc9ab94bfac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/61cb872d74f99a1ba81cf2eb385f015a6b1f99e852a2d803a4c8ddc9ab94bfac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/30cee7d6347dce19fa89b149220b430e11844bca535a804fe83251e773ed1ab4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aaba739ddc756e058ffaccd5886c994d2b2e67004d001eb73d48fd0facd1708b/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144481120
"31 Whites Lane, Glen Waverley, Vic 3150","$1,650,000 - $1,750,000",4,2,869m²,6,"A superb school hub position facing Brentwood Secondary's sporting green invites you to live and learn from this expansive family residence.,An imposing façade with 8 lucky windows and a decorative arch above the doorway gives the home an air of distinction from its prime position at the top end of Whites Lane.That style meets substance with 4 living areas including a lounge, rumpus, sunroom and retreat, assuring the family of abundant living space across two light-filled levels.,Elegant granite benchtops and an open plan design create ease of movement across the well-appointed kitchen, with a sunny dining space framed by beautiful windows.,The street facing bedrooms upstairs enjoy lovely views of the surrounding sports reserve putting children just steps away from Greenland Early Learning Centre, Glen Waverley South Primary, Brentwood Secondary College and the White Lanes Tennis Club.  ,Outside, the freedom of an 869sqms (approx.) block adds to the generous setting with a big, grassed area for playing sport, and a huge covered back deck for outdoor relaxation and large-scale entertaining.,An extended driveway and two garages enable plenty of off-street parking from this family friendly neighbourhood close to The Glen, Central Reserve, Monash Aquatic Centre, the coming upgrade of Brandon Park Shopping Centre and private education at Wesley College and Caulfield Grammar. ",Anna Du,0439417961,Jackie Chen,0433722913,144733188,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2f621cca1368149697aa1595ba402ecf850a84698a4d5c568a6c0475b21b5ab1/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2f621cca1368149697aa1595ba402ecf850a84698a4d5c568a6c0475b21b5ab1/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/53bfd72bc2aa7ebc33f0d7d3819231d0ec9ed049ca5a9c45d5ae1d7a4f2ed30d/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/300757607146135ef69fe3ffcc69cbd4b0c419e837728805c5565504239b7e51/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144733188
"1/19 Avonhurst Drive, Glen Waverley, Vic 3150","$1,500,000",4,3,339m²,2,"This stunning street-front home, boasting approximately 30 sq (approx.), invites impeccable light-soaked living with flawless attention to detail throughout. Timeless quality and an abundance of natural light define this residence, featuring stunning tiles and high ceilings that enhance the open plan living/dining area and a gourmet kitchen appointed with stone surfaces, stainless steel appliances, and an island bench. The property boasts ground and upper-level main bedrooms, each complemented by a stylish ensuite, along with two additional robed bedrooms and a stunning fully tiled twin-vanity bathroom.,Luxurious low-maintenance living is a hallmark of this home, complete with an entertaining terrace, heating/AC, double glazed windows, and a double garage. Nestled in a quiet neighbourhood within the esteemed Pinewood Primary and Brentwood Secondary College zones, it offers a convenient lifestyle. A short stroll will take you to Pinewood shops, nearby parklands featuring tennis courts, and it's in proximity to Monash University and Medical Centres, the M1 Freeway, Syndal, and Glen Waverley train stations, as well as The Glen and Chadstone shopping centres.",Calvin Huang,0433625756,Anthony Shu,0426270218,143969256,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aa75697c29da957b8780ce6809303c90b716ba88018ffaf188004583ef7556b7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aa75697c29da957b8780ce6809303c90b716ba88018ffaf188004583ef7556b7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a018045b4f3f98d663ca44e502e0f5ecc95f3f6ef7cb9d26cc9f3c5c42de0737/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/79ccb55f00464558d43d40c83c4b357e1e3cb055f91b3b55de1d1bbd245f1d27/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-143969256
"8 Roycroft Close, Glen Waverley, Vic 3150","$1,280,000 - $1,408,000",5,3,858m²,2,"With its private resort pool, the lucky 8 address at the top of the court brings some holiday magic to the coveted school catchment for Mount View Primary (STSA).,Set behind secure gates, the property offers both a substantial family home and a separate granny flat as the perfect guest house overlooking the sparkling water.,The inviting family home welcomes you with light and space, its north facing family wing free flowing around the living and dining rooms, opening to an entertainer’s deck for al fresco reprieve.,Privately zoned along the hallway, the 4 bedrooms are serviced by 2 bathrooms including a sweet heritage inspired bathroom for the 2 rear bedrooms and a shower ensuite and fitted walk-in-robe to the master.,The kitchen wows with its commercial sizing, high-end Robam appliances and its significant position as the family’s communal meeting point.  ,Ducted heating, split system cooling, jacuzzi bath, an oversized double garage and a fully contained unit with its own living area, bedroom, ensuite and kitchenette add to the feature-packed attributes.,The fuss free garden is designed with a private courtyard, raised planter boxes to grow your own produce and elegant sandstone pool coping for the look of a Mediterranean resort.,What a fabulous lifestyle in a quiet court, just a short walk to Mount View Primary, Caulfield Grammar, Glen Waverley Golf Course and Jells Park, with nearby shops, restaurants and cinema at The Glen and Pinewood Shopping Village, and exceptional transport connections via bus, train, Monash Fwy and Eastlink.",Bruce Liu,0424576188,Vivian Ge,0432408459,144613796,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8ba08f1537bab1c9b8263e780b49d01bdaf3b17b7531a4cdc93cc12cda9e8147/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9898a389027270e25eda888d600559ed82f0783d2a15ebdf483752e8e719418f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9898a389027270e25eda888d600559ed82f0783d2a15ebdf483752e8e719418f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9a54316b9c684b8728d15ab9bb48c76caed1571f08a3e6c5993b264293e1b5de/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/0a5f533bacb3384b12cfe88923f416a771925ac1fc3c67c08fe41d0735fa6b34/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144613796
"25 Winston Street, Glen Waverley, Vic 3150","$3,500,000 - $3,800,000",5,5,658m²,2,"Proudly built by Kenstar Prestige Homes to the highest standards, this rendered brick veneer magnificent provincial masterpiece of approximately 65 squares is certain to delight the pickiest buyers in the blue-ribbon locale of Glen Waverley. Bold details highlight the home's breathtaking proportions with elegant entrance doors opening to reveal the stunning European oak parquetry flooring that flows through to the lavish formal lounge room.  The corrido to the family area will wow with four gorgeous Roman columns and the classic wine rack. Captivating the consummate chef, the exquisite kitchen showcases fabulous marble benchtops, classy joinery with shaker profile, Miele appliances, integrated refrigerator and freezer, second kitchen with butler's pantry plus an island breakfast bench, opening onto a splendid dining zone and family room with built in tv joinery. Dual sliding doors deliver a seamless connection to the outdoor alfresco area. An upstairs retreat is further accompanied by a study area and four super sized bedrooms that all come with their own walk-in-robes and ensuites including the super-size master with dressing room, opulent ensuite and balcony overlooking a park opposite the street. For guests, the 5th bedroom at the ground floor will delight with a walk-in-robe and ensuite. Furthermore, the home features a powder room, huge laundry, zoned refrigerated cooling and heating, frameless shower screens, large French cornices, wall panels, large architraves and skirtings, double garage with internal access and much more.,Set on a rectangular 658m2 (approx.) flat block located at a peaceful and charming street, this beauty is just moments to The Glen Shopping Center, Kingsway entertainment precinct, train station, Wesley College, Caulfield Grammar, Highvale Secondary, public transport, Capital Reserve, Dandenong Creek Trail, and the Monash Freeway.",Lily Chen,0403707888,Vincent Chang,0421030091,144615520,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2272167215ee7560f0c43434036c9da5159dafcb859e920e2aafd029a1963e20/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2272167215ee7560f0c43434036c9da5159dafcb859e920e2aafd029a1963e20/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/230705dc2766ab1370cfe87dc41fee6ff4be527e1145e407d12b2d1fe05b5a64/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8fc3e579e62a4259e4fcb31488fa22dee45863e5ed4d2cbb3e40fd7119fc790/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144615520
"1202/25 Osullivan Road, Glen Waverley, Vic 3150","$880,000 - $968,000",2,2,312m²,1,"Sculptural and stunning with dramatic views spanning from the city skyline across to the Yarra Ranges and through to the Dandenong Ranges, this Sky Garden apartment rises high on the 12th floor and offers a lifestyle of pure perfection. ,North-facing and flaunting a dawn colour scheme that promotes a fresh ambience and adds to the light-filled aesthetic and welcomes you into the open plan living, dining and kitchen. Here modern light-coloured floorboards are matched with stone benches, an island breakfast bench, Miele appliances including a gas stove, oven and integrated dishwasher plus a concealed fridge space that adds to the stylish design. ,Appreciating the spectacular views, the open plan domain spills out onto the balcony, while the two robed bedrooms are accompanied by a study area and include a master bedroom with built-in-robes and ensuite, further served by a like-style 2nd bathroom. ,Finishing touches include a Euro laundry, split system heating/air conditioning, video intercom entry, basement parking space plus a storage area, while residents are treated to an indoor pool, equipped gym, yoga studio, steam room, theatre room, two mahjong rooms, two treatment rooms, library, two dining rooms with kitchen facilities, an array of lounge rooms plus a spectacular entertainer's terrace with Dandenong Ranges views, BBQs, vegetable garden and children's play area. ,Situated above The Glen Shopping Centre with zoning to Glen Waverley Secondary College, walking distance to Glen Waverley Primary, various dining precincts, Village Cinemas, buses and Glen Waverley Station. , ",Anita Meng,0410000898,Nuria Jewell,0450000898,144738088,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b060ced1d6e36ccde1063fe157f1a06ca6c5274db873e3d4efca868e5b9d45d5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b060ced1d6e36ccde1063fe157f1a06ca6c5274db873e3d4efca868e5b9d45d5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1cfdf92217403864b9e36ac040b2f9b271e64faf2c42a37a2bc3307784538810/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/54671c4e65167c2d2748d33e960c0b46214858b8eee7d8fead85ba88597d6a55/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144738088
"806a/25 Osullivan Road, Glen Waverley, Vic 3150","$580,000-$620,000",1,1,8361m²,1,"Welcome to 806a/25 Osullivan Road, Glen Waverley! Situated in the Stylish Sky Garden luxary developments, this owner occupied stunning 57 square meters 1-bedroom, 1-bathroom apartment that offers a contemporary lifestyle in a epic location. This modern property is perfect for young professionals, couples, or investors looking to secure a stylish and low-maintenance residence.,Featuring a sleek and functional design, this residential apartment boasts a spacious open-plan living area that seamlessly flows into a well-appointed kitchen. The bedroom is generously sized, providing a comfortable space to relax and unwind. With a single garage, parking will never be an issue, ensuring convenience and peace of mind.,Situated in the heart of Glen Waverley, this property offers an enviable lifestyle with an array of amenities at your doorstep. Enjoy the convenience of being just moments away from vibrant shopping precincts, renowned dining options, and excellent transport links. Additionally, this location is within close proximity to top-ranking schools, beautiful parks, and recreational facilities.,Features including:,-	Floor to Ceiling Windows to maximise lights. ,-	Upgraded nature stone for Kitchen area.,-	Modern kitchen with full Miele appliances,-	Upgraded top of the range Miele undermount rangehood in Architectural curved cabinets.,-	Naturel Timber for comfort and relaxation,-	Upgraded double Air coniditioners,-	Fitted with high end custom made blinds and curtains.,-	Full amenities with Double stories Gym, pool, steam room, cinema, private dinning rooms, library and more.,-	Roof top garden with outdoor gym, vegetable patch, etc.,-	Walking distance to The Glen shopping centre, main street shops, train station and public transport. ,Don't miss out on the opportunity to own this stylish apartment in Glen Waverley. Whether you're looking to invest or reside, this property is sure to impress. Contact us today to arrange a private inspection and secure your slice of modern living in one of Melbourne's most desirable suburbs. Contact Jing now on 0423667724 to book a private inspection now!,    ",Jing Zou,0423667724,Ivan U,0432359306,144352504,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/412e6d778e2feb98b44a9729bc61fed3943dab4f209c3dca243b3a8a3a917850/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/93b80180987454c3cffe598141214c3f7d776fb48c5c8360ed114f736a7ef3e2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/93b80180987454c3cffe598141214c3f7d776fb48c5c8360ed114f736a7ef3e2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7e065f49c273a377e47a9eb41b24aa7bb95f4cf68d086d307af8730621a68b79/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cfdddf46189912091339e449f267c8e6547c18d4c3bc3dde7962cfd4e8fd171b/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144352504
"824 Highbury Road, Glen Waverley, Vic 3150","Vendor Asking $1,100,000",4,2,654m²,2,"Desirably placed on a significant allotment of 654sqm (approx), this original 4 bedroom, 2 bathroom classic is brimming with traditional character and future potential. Immaculately maintained for immediate live in or lease out options, inviting interiors comprise of north-facing living/dining domain, tidy kitchen, family/meals area, split system heating/AC, double carport and off street parking. Add your contemporary vision to existing spaces, or wipe the slate clean and utilise this impressive block to redevelop with multiple townhouses (STCA). Zoned for Camelot Rise Primary and Highvale Secondary College, close to The Glen, parklands, Wesley and transport.",Lily Chen,0403707888,Sean Lin,0452050331,144620776,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ad120e46b93a6bfbb6758a4a3039fb5758733219fa79291daf419f6731694887/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ad120e46b93a6bfbb6758a4a3039fb5758733219fa79291daf419f6731694887/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1586a3a15cd3dc87b454bf2e7d0f723055f05ce707abe8330839f609326868a6/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/84ea25ba85d5d300828fa6faffc177689caa8b05d93cc3c5fd79ba643a2dd793/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144620776
"4 Booran Avenue, Glen Waverley, Vic 3150","Private Sale $1,345,000-$1,395,000",3,1,646m²,1,"INSPECTION BY APPOINTMNET. Metricon plans available. SEC 32 and Contracts available. ,Presenting as an excellent opportunity to create your ideal home without the expense or delay of building, this 3 bedroom home offers unlimited scope and potential with a live-in now approach in the Brentwood Secondary College Zone (STSA).,Solid as a rock and with a substantial land offering of 646 sqm (approx.) this home boasts a generous living area that features an open fire place, adjoining dining zone which flows to an open courtyard, smart kitchen with quality stainless steel appliances overlooking a bright family/meals space, a family bathroom, 3 well-sized bedrooms each with built-in robe, a private toilet and laundry.,Graced with polished floor boards this home is waiting for your added flair and offers the potential of a charmed and relaxed lifestyle surrounded by native gardens with the benefits of ducted heating, reverse cycle cooling, ceiling fans and a single carport. Positioned on a corner block, you may also see it exciting blank canvas ready to start again or even develop as a multi-unit site (STCA).,In a practical location that's close to Brentwood Secondary College, Brandon Park Shopping Centre and Brandon Park Reserve it also offers easy access to Holmesglen TAFE, Glen Waverley Station and The Glen Shopping Centre with local buses nearby.",Andrew Dimashki,0401457755,Emma Ren,0426891618,142851636,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/97aca29429f8b778c9a5bf302f282eb140a3964bb5460dc3edb3726102cde0ba/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/97aca29429f8b778c9a5bf302f282eb140a3964bb5460dc3edb3726102cde0ba/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/807082961e08f132c4e69e762d1a24bd5c39fa29fe0dbf252f304206d2c4791a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cfdb013482b3ff2b8619ccad0ee18c9e69483f55bcc231cfb3de6d22fb78df64/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-142851636
"302/263A Springvale Road, Glen Waverley, Vic 3150","$630,000 - $690,000",2,2,142m²,1,"Enjoy a convenient and low-maintenance luxury lifestyle with this two-bedroom, two-bathroom unit well-located minutes from all of Glen Waverley's amenities and within Glen Waverley Primary and Secondary school zone. ,Ideal as a first home or a savvy investment in a high rentability area, this spacious home offers plenty of perks. With only two units per floor, no shared walls and only six units in the entire building, it's quiet and offers plenty of privacy. Featuring a secure entry and an open plan design with a spacious lounge and meals area that sits adjacent to a modern and bright kitchen. Well appointed and inclusive of quality stainless steel appliances including a gas cooktop and dishwasher, easy-to-clean stone benchtops on an island-style bench and glass splashbacks and you'll also have ample cupboard space for all your kitchen storage. ,Stay comfy all year long with split system heating and cooling and from the living area, you can step out to one of two private balconies to enjoy the leafy views. ,Both bedrooms include built-in robes as well as a split system air conditioner for a perfect sleeping temperature every night. The master includes a private ensuite as well as direct balcony access. ,Added perks include NBN connectivity and access to a rooftop garden with BBQ facilities.  ,A single, secure, car park via an automated car stacker is included and bike racks are also available. Alternatively, leave the car at home as you'll be only minutes from a range of restaurants, cafes, Glen Waverley Shopping Centre and all its facilities as well as the Kingsway entertainment hub. Glen Waverly Train station offers you easy commuting to the city or anywhere else you need to be.  ,Property Specifications: ,•	Two-bedroom, two-bathroom luxury unit well-located at the heart of Glen Waverley,•	Two private balconies plus access to a rooftop garden with BBQ facilities,•	Included car park via car stacker or leave the car and walk to the nearby train station,•	Perfect as first home or investment in a high rentability area,Please note: inspection time may change or cancel without notice, please check the website before attending the inspection.",Kerry Huang,0450989955,Carrie Li,0452191129,144317020,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/eb38c2aca0801c85e124212dbc845fbe7ad59ae265233ac38d903a4d8d74f457/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/eb38c2aca0801c85e124212dbc845fbe7ad59ae265233ac38d903a4d8d74f457/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/be9fb0eb25841e51e2303e1a4624ada388a21a2f11662e6708ccdacab5ffafda/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/838fe1fbc8d944e3ffde0223ab9f416afef08660b4ce245591ca0620c40a494a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e6caed4cd619b3c13c3c3650edcdff9073fb64341434a841ac41d8bbdeecfc37/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144317020
"6 Heath Street, Glen Waverley, Vic 3150","$1,380,000 - $1,480,000",3,1,656m²,1,"Fantastic opportunity to purchase this charming, original family home on a regular allotment of approximately 656m2, within the esteemed Brentwood Secondary Zone (STSA).,An entrance hall greets you on arrival and highlights sturdy hardwood floorboards that flow throughout the property. The home features a spacious, light filled lounge and dining room, and a well-appointed kitchen with a sunny outlook, enhanced by a gas cooktop and electric oven, opening out to a generous meals area. ,Accommodation comprises of 3 sizeable bedrooms, 2 with built in robes, all serviced by a well-equipped bathroom including a shower and bathtub, plus a separate toilet. Extra features include a large laundry, ducted heating, air conditioner, a lock up garage and a substantial rear yard for all the family and pets to enjoy.,Great property for 1st home buyers, downsizers or investors, or perhaps build in the backyard or redevelop the site completely (STCA). Centrally located a short stroll to Brentwood Secondary, Glen Waverley South Primary and public transport, with easy access to Brandon Park Shopping Centre, Glen Waverley train stations, The Glen Shopping Centre, Kingsway Dining Precinct, a selection of parks and reserves and M1 Freeway.",Kathleen Kuang,0439552788,Sam Rossello,0411759059,144354832,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b92c4ad7be98f9c8c5cbd284c86d092883cb8c242903f83e6290646b7871075/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b43f8e0bdc8be8f66650a3432e9877b2184dcf931baf9adf919472285f641bb7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b43f8e0bdc8be8f66650a3432e9877b2184dcf931baf9adf919472285f641bb7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/33380077bb7e4735a28878bb02cb78180c456bb65cbf2559cc7d1bc338a7f91a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ae55872187b2fa91984c9f3aeb89716901436152a6fe5a543364c70b13454a37/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144354832
