Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"1005/52-54 O'sullivan Rd, Glen Waverley, Vic 3150",For Sale,2,2,,1,"Looking for your dream home in the heart of Glen Waverley? Look no Further! Whether you are a first home buyer or an investor, this exquisite 10th floor apartment ticks all the boxes!,Nestled within the highly sought after Galleria Apartments, this gem boasts a prime location in Glen Waverley. Right opposite The Glen Shopping Centre, you’ll have access to an array of retail outlets, supermarkets, and international restaurants, providing endless dinning options at your doorstep.,Step inside to discover a spacious, open-planned, north facing dining and living area bathed in natural light all year round, providing warmth and brightness throughout the day. From the eastern aspect of the balcony, you will be indulged by breathtaking views of the majestic Dandenong Mountain, offering a picturesque backdrop to your daily life.,Families will appreciate the added value of residing within Glen Waverley Secondary College catchment zone (STSA), renowned for its commitment to academic excellence. With Glen Waverley Train Station just a stone’s throw away, commuting becomes a seamless experience, whether you’re embarking on your daily routine or exploring the city’s offerings.,Seize this rare opportunity to own a slice of luxury in Glen Waverley, call now to arrange your private viewing today!,*Photo ID required at all open for inspections.*",Ally Song,0403221620,,,144757912,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bce4373059e50ecdea2718f0e4b2ea1e52b0a77fe3b125d3b7f2ce9d11dc3661/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ac935675243a9971a4a732509a8b14695f2674d0db748bf1472cae44698784b3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ac935675243a9971a4a732509a8b14695f2674d0db748bf1472cae44698784b3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/26d8ffe2f90875371c4eff746991da162311f9d1e54b2c246b5c68d66dcef920/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1328be3a4bc5e881ef25d4fcdf118c7c8ded494abca6944606ade02015c28abd/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144757912
"33B Clifford Street, Glen Waverley, Vic 3150","$1,600,000 - $1,700,000",4,2,364m²,2,"Relishing the perfect fusion of sunshine, style and space, this freestanding, street-front home offers an uplifting family environment that encompasses formal, family and alfresco zones in the prized GWSC Catchment (STSA). Beyond the front door a magnificent formal lounge room acts as a wonderful welcome before continuing through to the expansive open plan domain that's bathed in northerly sunshine. Here the kitchen, dining and family room come together to create a streamlined social hub that includes stone benches, Technika appliances (900mm gas stove, 900mm oven and dishwasher), accompanied by a breakfast bench. Perfect for drawing in fresh air, sliding doors extend the room out onto the alfresco zone and the backyard where children can play happily while parents relax with friends. Upstairs you'll find the sleeping wing that consists of four robed bedrooms, including a master bedroom boasting a walk-in-robe and dual vanity ensuite, further complemented by a family bathroom and separate toilet. Included for added comfort, you'll find a ground floor powder room, laundry with walk-in linen press, ducted heating, evaporative cooling, ducted vacuum, high ceilings plus a double garage with internal access and extra driveway parking for friends. Walking distance to The Glen Shopping Centre, Glen Waverley Primary, Glen Waverley Secondary, Wesley College, Glen Waverley Train Station, buses, Kerrie Rd shops and playgrounds, near EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Fang Lu,0402451438,Danny Zhang,0433906203,144756260,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bde6ab5f0c7b1194c8434e6926c1ffb883c1a34f267b87718d332a59a9c2d3a7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bde6ab5f0c7b1194c8434e6926c1ffb883c1a34f267b87718d332a59a9c2d3a7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1ace99b647f8dc09e7b6c838df10d90b8628bd0311b84a909416260ba84708f0/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ed247b0f9a1bc3da07c07b29940218a78803ed5f9fe332cd5c5ef3c416fb5538/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144756260
"14 Cowrie Street, Glen Waverley, Vic 3150","$1,750,000-$1,850,000",5,2,669m²,4,"Certain to surpass all expectations, the classic exterior of this 4-bedroom plus study family home conceals a spectacular and carefully considered renovation where meticulous attention to detail is on display at every turn.,Thoughtfully zoned for family harmony and with an impressive raft of high-end inclusions throughout, the single level home opens to a wide entrance hall enhanced by beautiful pale oak flooring. A dedicated study with bespoke joinery is the first port of call, while opposite is a sublime carpeted master with walk-in robe and luxe fully-tiled ensuite. ,Sliding pocket doors open to reveal a central skylit lounge/sitting room while further on, discover the home's piece de resistance, its sensational entertaining zone and designer kitchen with prestige Bosch appliances (including an induction cooktop) - all crowned by soaring ceilings and filled with glorious natural sunlight. Gather with family and friends around the cosy glow of the gas fireplace in the living/dining zone, relax around the kitchen's vast stone island or throw open the banks of bi-fold doors that lead to an elevated and sheltered alfresco deck and socialise in the open air - this really is a setting that will leave you spoiled for choice.,Separately zoned in a wing of their own are three additional bedrooms - all with built-in robes. They share a stunning bathroom with spa bath, floating vanity and frameless glass shower.,Zoned heating/refrigerated cooling with a touchscreen controller is among the requisite practicalities, along with a full laundry and double garage with insulated door and both house entry & rear roller door access. A hard-wired 5-camera security system plus alarm, instantaneous hot water, 6.6kw phone-enabled solar panels, outdoor sensor lighting and double glazed windows are just a few of the many standout inclusions. There is also a German engineered 3-point lock front door (also double glazed).,In the Mount View Primary School and Brentwood Secondary College zones, the home is within striking distance of the magnificent expanses of Jells Park, the many attractions and distractions of The Glen shopping centre, various public transport options & freeways.,PLEASE NOTE:,*Every precaution has been taken to establish the accuracy of the above information but does not constitute any representation by the vendor or agent.,* Photo ID required at all open for inspections",Belinda Van Suylen,0450287007,Josh Van Suylen,0432110355,144760224,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a7e8d90cdd5151741e46372c63ef74e1579fc080c2490e822b34d3eb9d3e91bb/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/58ff34e3c36f790e8499edac580235622e145c792d82c7af6a97bd612f5edae9/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/58ff34e3c36f790e8499edac580235622e145c792d82c7af6a97bd612f5edae9/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4e3628ae8de1a1236136378acc798d90b5bd30549335b7d15debb8be7816927e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b6fa57803611d07d0209982aa55b259ffcc10ae9b284dbfb3b6dd0fc0a0f24ff/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144760224
"6 Allen Street, Glen Waverley, Vic 3150","$1,600,000 - $1,700,000",3,1,749m²,1,"Reminiscent of times past, this classic weatherboard home reflects the charm of yesteryear whilst encouraging dreams of the future with exciting scope to redevelop on its 749sqm approx. level, rectangular allotment (STCA). Prized for its placement in the coveted Glen Waverley Secondary Catchment (STSA), the home's current day spaces are ideal for investment purposes and provide three bedrooms accompanied by a family bathroom with toilet. Forming the home's centre point, the kitchen connects through to the L-shaped lounge and dining room that's enriched with high ceilings and direct access onto a covered entertaining patio and generous backyard. Further complemented by a sitting room, laundry, ducted heating, evaporative cooling, bungalow and single garage that's accessed via the long side driveway. Tucked away in a no-thru road, moments from St Leonards Primary, Glen Waverley South Primary, Glen Waverley Secondary, Central Reserve, The Glen Shopping Centre, Glen Waverley Train Station, Monash Aquatic Centre plus Monash and EastLink Freeways.,Photo ID required at all open for inspections.",Zeng Shi,0409520188,Olivia Mo,0431864968,144742520,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ecb3223af8b69348d6fe15cb395400d6c515a850c5dd8e95f4049a4e3851eeac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ecb3223af8b69348d6fe15cb395400d6c515a850c5dd8e95f4049a4e3851eeac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a9bd7b6d3fb8a18fadd0a34332b293833c6b9fd871d4fee81d89f7d055bd922e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/67ac9b20d160c6fffec91943c1e10725bac50050fe0b6a5619ef4e1ec09c6770/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144742520
"1105 52-54 O'sullivan Road, Glen Waverley, Vic 3150","$660,000 to $680,000",2,2,,1,"Ideally positioned within the prestigious Glen Waverley Secondary College catchment area (subject to school zone availability), this stylish apartment offers unparalleled convenience. Walking distance to The Glen Shopping Centre, various eateries along Kingsway, Village cinema, and Glen Waverley Train Station.,This stylish apartment embodies modern living with utmost convenience, offering seamless access to education, shopping, and transportation, thereby presenting an unparalleled lifestyle opportunity.,Features:,- An open-plan living/dining area provides a spacious and inviting ambiance.,- 2 bedrooms and 2 bathrooms. Master with ensuite and main bathroom with rainfall effect shower, floor-to-ceiling tiles and toilet. ,- Modern kitchen with stone benches, Ilve stove, Ilve oven, Fisher & Paykel dishwasher, and ample cupboard space.,- Heating and cooling systems for year-round comfort.,- Balcony with views. ,- 1 car space in the secure underground parking and a storage cage.,Experience the epitome of contemporary living in this modern apartment.,Call Conan to arrange a private inspection at 0433 900 003.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist.",Conan Ong,0433900003,Dr Fonny Sujanto,0434818088,144263356,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1d4aa95193383585376bc31749f17720ab0be8c5844a51b633b8ecea0f954e7e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/456adca3c122b6e6342bf7202bcfb627fbcf68e3cb5ea34f6138c815ff2841b4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/456adca3c122b6e6342bf7202bcfb627fbcf68e3cb5ea34f6138c815ff2841b4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3df825f082435d87fb94f9e2160a4889bd20d4973f50c2cf9827fa2b8ce19d53/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1c2656ddc3158967d2a3d8e6c5ae15cb31a9eef0669540a9285513cf792d4618/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144263356
"1/594 Waverley Road, Glen Waverley, Vic 3150","$860,000-$960,000",4,2,331m²,2,"A stunning lifestyle creation, this sleekly styled townhouse serves to impress executives, families and investors with its streamlined indoor-outdoor ambience and superb placement in the coveted dual school zones of Pinewood Primary and Glen Waverley Secondary (STSA). ,-Three robed bedrooms plus study (or fourth bedroom ) including an upstairs master bedroom with walk-in-robe and ensuite ,-Stylish main bathroom with floor-to-ceiling tiles and the convenience of a toilet along with a separate laundry ,-Quality equipped kitchen showcasing stone benches, stainless steel oven/gas stove, dishwasher plus a breakfast bench ,-Open plan living and dining zone adorned with fashionable flooring ,-Sliding doors linking the living room with the alfresco entertaining zone with fuss-free courtyard.,-Split system heating/air conditioning both upstairs and down, water tank plus a garden shed ,-Double garage for secure vehicle parking,Centrally situated to ensure a life of convenience, with easy access to Pinewood Primary, Glen Waverley Secondary, Monash Uni, Pinewood shopping village, The Glen, buses, train stations, Monash Aquatic Centre, parkland, Waverley Private Hospital and Monash Freeway.,Photo ID required at all open for inspections.,Disclaimer: We have in preparing this document used our best endeavors to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist,    ",Eddie Fu,0421339638,Bryson Shen,0430282166,144765204,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9ced91c73246fcc4a90148aab22e67e9205b3f4c817891f1dfc28cf89ee63571/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4ee9892753477314ebb6fbadf24995e9b6675c092c851e7ac10cbc1c27612f57/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4ee9892753477314ebb6fbadf24995e9b6675c092c851e7ac10cbc1c27612f57/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b1b5fc06bf4a59e2ee2960891cd10679eeeed28f032d2ed2b051f1c4f875050/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7a231f2db5f74c124f5ec5d0754188e4772fb1ac7d16b84be0fa34f0f9ad4873/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144765204
"506/2 Snedden Drive, Glen Waverley, Vic 3150","$740,000 - $810,000",2,2,,1,"Nestled within the esteemed Glen Waverley Secondary Zone, adjacent to Glen Waverley Primary and within easy reach of Wesley College, Kingsway's vibrant dining scene, Glen Waverley train station, and major thoroughfares, stands a luxurious residence commanding breathtaking views over The Glen Shopping Centre and its bustling restaurant precinct.,Inside, a seamless blend of open plan living, dining, and kitchen areas awaits, adorned with sleek flooring and elevated by premium fixtures such as stone countertops and backsplashes. The kitchen is a culinary haven, boasting an island breakfast bar, top-of-the-line Miele gas range, oven, integrated dishwasher, and soft-close drawers.,This residence offers more than just exquisite interiors; it caters to modern comfort and convenience with amenities including a Euro laundry, split system heating/air conditioning, double-glazed windows, video intercom entry, basement parking, and a storage cage. The main bathroom exudes elegance with floor-to-ceiling tiles and opulent golden tapware.,Exclusive to residents is a wealth of leisure facilities, including an indoor pool, fully-equipped gym, yoga studio, steam room, theatre room, two Mahjong rooms, two treatment rooms, a library, and two dining rooms complete with kitchens. Various lounge areas provide spaces for relaxation, while the pinnacle is the remarkable entertainer's terrace boasting panoramic views of the Dandenong Ranges. Equipped with BBQ facilities, a vegetable garden, and a kids' play area, it's the epitome of sophisticated living.",Darryn Hung,0433110453,Anthony Fazio,0481205403,144765472,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/76e7dd0a18b28a5e006981e0b38a6439b063a75fde0a90e38dac724dec537117/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/76e7dd0a18b28a5e006981e0b38a6439b063a75fde0a90e38dac724dec537117/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bd00e1f2278560a40f963318688de39468a7698183ee56ab79eb715f28554a2d/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a941e1ec435b818b8d266b1aafcf1a6ea24e05700b80b15104e24ce314f11995/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/761eb92baff01031106fd216bed190521f33dc1adde3ae3db6282b0213cf784a/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144765472
"2/127 View Mount Road, Glen Waverley, Vic 3150","$1,380,000 - $1,480,000",4,2,457m²,2,"Setting a new benchmark in luxurious lifestyle design, this brand-new residence sits peacefully at the rear of two and is perfected by premium appointments and a family-friendly floorplan in the Brentwood Secondary Zone (STSA). ,Every aspect of this home exudes excellence with the westerly oriented living and dining zone bathed in afternoon sunshine and embracing the allure of high ceilings and stylish flooring. ,Attached to this space is a magnificent kitchen that's certain to impress guests with its waterfall stone benches, 900mm Smeg oven/gas stove, Smeg dishwasher, soft close cabinetry, island breakfast bench and 2nd kitchen equipped with its own Smeg gas stove. ,The effortless flow between inside and out is achieved with sliding doors opening from the open plan domain onto a fabulous entertainer's deck and landscaped courtyard. ,Upstairs, a carpeted retreat adds to the comfort of the home and accompanies three of the four robed bedrooms, including one with direct ensuite effect access to the family bathroom that reflects designer style. ,On the ground floor, the master bedroom is spacious and flaunts comforting carpet, a fitted walk-in-robe and dual vanity ensuite, additionally served by a powder room and laundry boasting a stone bench and storage cupboards. ,Superbly appointed with split system heating/air conditioning, alarm, CCTV camera, high ceilings, water tank, garden shed, Colorbond fences plus a double garage with internal access. ,Conveniently nestled within walking distance to Wheelers Hill Primary, Glen Waverley South Primary, Brentwood Secondary, Brandon Park Shopping Centre, buses and Brentwood Reserve, near Jells Park, Caulfield Grammar and Monash Freeway., ",Jack Qi,0451978567,Julie Wells,0408885718,144758548,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9d2f34c62e8ee6f67e56b72fdc13c975672faf1b0e69893a4c5fe456d73d97ef/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9d2f34c62e8ee6f67e56b72fdc13c975672faf1b0e69893a4c5fe456d73d97ef/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/742cc37d8ee5c3c30de7395a13f2c8593909e63d2f252316690fbd5bbdf580c7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1d5ee60114190d19df25fa4192a06a7b990b4d3aa5edabbd633ac7f8d5a8430d/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144758548
"857 Waverley Road, Glen Waverley, Vic 3150","$1,400,000 - $1,500,000",3,2,704m²,2,"Deceptively spacious and centered around open plan enjoyment, this single level home spans an impressive 659sqm approx. allotment and offers comfort for the family in the Mount View Primary and Brentwood Secondary Zones.,Only moments from local shops and Jells Park, the home’s design delivers flexibility with the formal lounge room providing space to create a 4th bedroom, while the kitchen, dining and family room offers plenty of space to relax.,Property Highlights:,•	Three oversized bedrooms, all with robes including the master bedroom that boasts a walk-in-robe and ensuite,•	Neatly presented family bathroom with separate toilet,•	Massive bedroom-sized laundry with storage and workbench,•	Generous formal lounge room/potential 4th bedroom,•	Kitchen complemented by a privacy ledge and featuring a gas stove, Bosch oven and Asko dishwasher,•	Open plan dining and family room embracing polished floorboards plus a combustion fireplace,•	Alfresco zone capturing afternoon sunshine and spanning out to the backyard,•	Enriched with ducted heating and split system air conditioning for comfort,•	Further benefitting from an alarm, storage shed and double garage,Local Attractions:,•	Zoned to Mount View Primary and Brentwood Secondary,•	Meters from local shops, buses and Jells Park,•	Close to Caulfield Grammar, The Glen Shopping Centre and Glen Waverley Station,•	Convenient access to EastLink and the Monash Freeway",Jessica Chea,0395603988,,,144269496,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5be8562c6334b993d2715f7f7c8127368202d9cc669560009f7f9befdfaf8a87/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2aaab8f7825c98b546d1092ba979f7c03bcbaeed9e6000ac9a4a9098817b7999/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2aaab8f7825c98b546d1092ba979f7c03bcbaeed9e6000ac9a4a9098817b7999/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/076d4ab86f4876ce39c10d8f7173488f6b937149c75feb3b061fb84735683945/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/180b0c4e724fcc4565bc41f545be4338b084ca390e0a804cc73c20464eb763cf/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144269496
"97 Springvale Road, Glen Waverley, Vic 3150","$1,400,000 - $1,500,000",6,3,691m²,2,"Discover the epitome of luxurious family living in this exceptional 6-bedroom, 3-bathroom residence in Glen Waverley. Boasting a privileged elevated position with convenient access via the service lane, the property is ideally located near The Glen Shopping Centre, scenic parklands, and esteemed schools.,Designed for ultimate versatility, the layout caters to the needs of large or extended families. The self-contained top level, accessible via an external entry, offers the potential for short or long-term rental. Whether you choose to revel in its current charm or embark on a modern renovation, the ground floor welcomes you with a grand leadlight windowed entry, a bright lounge, a spacious family/meals area featuring a kitchen with timber cabinetry and quality appliances, and a flexible formal dining room or additional bedroom/home office.,The lower level is enhanced by three bedrooms, including the master bedroom with ample built-in robes and an ensuite. A full bathroom and a second toilet add to the functionality of this floor. Ascend to the top level, where a light-filled living/dining zone provides easy access to the second kitchen equipped with stainless steel appliances. Two bedrooms with built-in robes and another bathroom complete this floor, leading to an impressive entertainer's terrace, deck, and a charming mulch garden.,Additional features of this property include reverse cycle heating and cooling, under stairs storage, and a convenient double garage. Situated near Kingsway restaurants and shops, with entry via the service lane, the home provides easy access to amenities such as Highvale Secondary College, Highvale Primary School, Highview Park, Glen Waverley North Reserve, Larpent Reserve, Vermont South Shopping Centre, Burwood One Shopping Centre, buses, and Eastlink.,Live the Glen Waverley lifestyle to the fullest with this remarkable and adaptable family home that seamlessly combines luxury and practicality.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist",Leo Xu,0405127812,Jenny Zhang,0450809188,144263552,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dc8120028b54c225025c21c4b33be98b874b299b46fbc1ffc6ad8e1d5bedb397/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b59e72375f9428a348593e3a323ac196a9d7cfa1aee3183446d81cd8a45e6fe/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b59e72375f9428a348593e3a323ac196a9d7cfa1aee3183446d81cd8a45e6fe/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/747efa557bd09bd37c8a20d2479513e1a0f16474aad04295e553087c8f1f44f8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/926c1c27ef50b89b22e95db4799486a0014d59ca489c56a78792cb4ac6b8711a/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144263552
"215 Gallaghers Road, Glen Waverley, Vic 3150","$1,150,000 - $1,250,000",3,1,791m²,2,"Nestled in the heart of Glen Waverley, this property presents an incredible opportunity for both families seeking a spacious haven and savvy investors eyeing development potential (STCA). Situated on a generous 791m2 block, this residence offers a blend of comfort, convenience, and future possibilities.,Ideal Family Living: with ample space both indoors and outdoors, this home caters perfectly to family living. The expansive backyard provides endless opportunities for children to play, entertain, and create lasting memories.,Potential for Development (STCA): Developers and investors take note! With the potential for development (subject to council approval), this property offers a lucrative opportunity to capitalise on its prime location and sizeable land.,Convenient Location: Located in the sought-after suburb of Glen Waverley, residents enjoy easy access to an array of amenities including reputable schools, shopping centres, parks, and public transport options. Everything your family needs is within reach.,Property Details:,791m2 (approx.),3 Bedrooms,1 Bathroom,2 toilets ,2 living areas ,2 Car Spaces,Wall panel heaters in the lounge and the rumpus ,2 ceiling fans ,Just a short distance to the following amenities. The Glen Shopping Centre, Glen Waverley Train Station, Monash Aquatic and Recreation Centre, Kingsway Entertainment Precinct, zoned for Mount View Primary School and Highvale Secondary College , close to  prestigious schools  like Caulfield Grammar, Glen Waverley Secondary College, Glendal Primary School, Wesley College Glen Waverley Campus.,These amenities and schools contribute to the overall appeal and desirability of the location, making 215 Gallaghers Road, Glen Waverley, an ideal choice for families seeking convenience and quality education for their children.,Don't miss out on this rare opportunity to secure a property with immense potential in one of Glen Waverley's most coveted locations. Whether you're looking to create your dream family home or embark on a development project, 215 Gallaghers Road ticks all the boxes. ,AUCTION - Saturday 27th of April at 3pm.",Ping Chu,0433889936,Brad Spencer,0439899920,144709356,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/92cd3025e916ab442510eb152d42ceab74e9a9bae44f01f18a3a162adb6a6437/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/92cd3025e916ab442510eb152d42ceab74e9a9bae44f01f18a3a162adb6a6437/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/639aabfcc775f20645d6f3c043c42e0e5bfb9b4a50128b97d5821925620704e5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c82248dde13cf17d7d103fe2401e6851f4c86d33e9c6f526aa8f8bd973f95ae3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/833b017a64624faefdaee7b040c590e80e79d9b79ae571084fc6b4934d766bf8/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144709356
"14 Kawana Crescent, Glen Waverley, Vic 3150","$1,580,000 - $1,680,000",4,2,704m²,2,"Commanding an incredible indoor-outdoor ambience with a brilliant visual connection between the formal and family zones and alfresco entertaining, this spacious home is a real delight in the Mount View Primary and Brentwood Secondary Zones (STSA).,Occupying a 703sqm approx. allotment, the home’s dimensions easily cater for the growing family with four robed bedrooms accompanied by a study area and complemented by an ensuite and family bathroom.,Property Highlights:,•	Four robed bedrooms, including a master bedroom with built-in-robes and ensuite,•	Central family bathroom and 2-way toilet,•	Study room conveniently set just beside the front door,•	Sunken formal lounge room boasting a bank of windows and open fireplace,•	Designated formal dining area with access to alfresco zone,•	Open plan meals and family room,•	Neatly presented kitchen adorned with Westinghouse wall oven, Westinghouse stove, Omega dishwasher, double sinks plus a breakfast bench,•	Generous alfresco entertaining zone,•	Family-sized laundry,•	Comforted by ducted heating and split system air conditioning,•	Additionally complemented by a double garage and paved driveway,Local Attractions:,•	Zoned to Mount View Primary and Brentwood Secondary College,•	Moments from Caulfield Grammar and Jells Park,•	Close to The Glen Shopping Centre, buses and Glen Waverley Station,•	Central to EastLink and Monash Freeway",Chris Feng,0395603988,,,144270336,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5be8562c6334b993d2715f7f7c8127368202d9cc669560009f7f9befdfaf8a87/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dec756a8c00078abfab94e2aaacea32bf8094093bdc42d300af8313afb9b3933/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dec756a8c00078abfab94e2aaacea32bf8094093bdc42d300af8313afb9b3933/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/0d3e722ebc49d030f09fde2115eb3beb405513319d61b6d3fa2230f10f916e14/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/91573021176918d425b9a41bdb54b1be619c2ef73cc2e88cda51c5c950b760eb/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144270336
