Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1Name,Agent1Number,Agent2Name,Agent2Number,PropertyId,Pictures,Url
"755-757 High Street Road, Glen Waverley, Vic 3150",,5,2,1m²,8,"Combining for an amazing 1451 sqm (approx.) total over two incredible blocks, and placed in a fantastic location that also happens to be in one of Melbourne's most exclusive school zones, this sensational opportunity is one that very rarely comes on the market!,This amazing double block is sure to excite those with redevelopment aspirations. The immense land size lends itself to being transformed into multiple townhouses or units (STCA), while you can't rule out building your grand and custom dream family home on the huge allotment (also STCA). This prospect also delivers great investment potential, where you can rent out the two single level dwellings that exist on the land as you get your plans and permits in place!,Zoned for both the Glen Waverley Secondary College and Glen Waverley Primary School (STSA) as well as being so close to Wesley College, you're also located near the popular The Glen Waverley Shopping Centre, Kingsway restaurants and shops, Glen Waverley North Reserve, Larpent Reserve, buses, Glen Waverley Station, and freeways. ",Fred Zeng,04116043...,Ming Xu,04006556...,144173196,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2118496b1902066474d57432f62ec0d27640dfdc53682314e3e8f7f978ca1292/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4ce9395f96b7a23f740f34ec254ebb3a8ab113d78bede91e2bbeff6fbd8e9eac/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/4ce9395f96b7a23f740f34ec254ebb3a8ab113d78bede91e2bbeff6fbd8e9eac/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3eba2a05945fc9d8294c662f3825408662d83ee3896dd00c53d2da98c127a64e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ff7c60620eee42436b5780c80595d659966c1819475a325038711ad541dad586/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144173196
"5 Terama Court, Glen Waverley, Vic 3150","$1,750,000 - $1,880,000",3,2,886m²,2,"Situated in a prime location and in arguably one of Glen Waverley's best pockets, get ready to reap the rewards of this grand land and premier residential proposition on 886 m2 (approx.) court located allotment.,Combining this privileged position with premier potential, this much loved home offers the perfect live-in or rent out opportunity for the family keen to build a palatial mansion in central Glen Waverley with Glen Waverley Secondary College and Wesley College only minutes from your doorstep. ,Residing on the high side of the street, the home's comfortable dimensions offer three bedrooms; master with floor to ceiling built-in-robes and plenty of natural light. The large lounge and dining rooms sit at the front of the home and link through to the meals zone and solid timber kitchen with quality appliances. ,Two showers, two toilets a bathtub and oversized laundry are here to ensure comfort for the family. Rear door access lead to a delightful, timber patio with mountain views and the mature floral gardens in the backyard.,Furthermore, this brick veneer single level home provides gas heating, split system air conditioning, high ceilings plus a double garage that is preceded by a long and wide driveway. ,Enviably situated in the GWSC Zone, only a short walk from Wesley College, Glen Waverley Primary, The Glen with its recent renovations, Glen Waverley Train Station, the culinary delights of Kingsway, whilst within close proximity to both Monash and EastLink Freeways. ",Andrew Dimashki,04014577...,Emma Ren,04268916...,143579516,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/98f1a00d3958d4aac1215e722512d368d81324f0f71bed50797189e574d82e81/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8eb6f441e7406bd8ef1d14f48b42a6e9739c0b1255369c14bf4f6bd898a82250/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8eb6f441e7406bd8ef1d14f48b42a6e9739c0b1255369c14bf4f6bd898a82250/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/25573042a574cd8379971fb410dd8196f31aad22de51d34611faea15ebf7a089/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/174afc1f8f8b42c330dcfec5f37f54f3a92b0e553b7da12c03099aaf0e2cd15b/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143579516
"1 Chesterville Road, Glen Waverley, Vic 3150","For Sale - $3,500,000-$3,550,000",4,2,1m²,2,"Taking full advantage of more than 60m (approx.) of frontage at the top end of Chesterville Rd, this grand clinker brick homestead should appeal to ambitious investors wanting to explore multi-unit development on 1425sqms (approx.).,The land size is a rare parcel in central Glen Waverley and offers school zoning for Glendal Primary and Glen Waverley Secondary zone (STSA), just steps from parkland at Glen Waverley North Reserve, and a 5min walk to top performing Glendal Primary and its famed robotics program.,Beyond an elegant water feature entrance, the home’s distinctive design unfolds across decorative parquetry floors, with the heritage design cues of a pentagon shaped master retreat and office and rustic accents including a timber kitchen with brass handles and an open fireplace with mantelpiece.,The ranch style layout presents bedrooms which span the length of the hallways, reserving its grand living space at the heart of the home to overlook the back verandah and the huge swathe of lawn which covers the flat third of an acre lot.,That blank canvas offers potential to add a pool, spa and deck for the country club lifestyle across from the tennis club or explore the build potential of new town houses (STCA) in this prized parkland pocket close to The Glen, Burwood One, transport connections and the district’s finest schools.",Anna Du,04394179...,Jackie Chen,04337229...,143594680,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/64fd792412d9297feb1a2a717f35824a39842dd6d0e61483013933ad9a3d7a08/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/64fd792412d9297feb1a2a717f35824a39842dd6d0e61483013933ad9a3d7a08/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6eaf7dab4af19d08122f4b5b4460c42202dcc00ea8e1913317984707ee1b566e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/96f3c9e6259424020204b90ef5b360d7a0215aceee57ce6cffd970e5e1b34ac2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/dbc00d9236f2cf31310d62fa0390cd55def1f282c1ef9b9415de0b34a38ab591/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143594680
"37 Larkspur Circuit, Glen Waverley, Vic 3150","$1,100,000 - $1,200,000",3,2,,2,"Advantaged by its tranquil placement in the Larkspur Estate, this low-maintenance home presents families with a sanctuary of calm that captures the beautiful design details of defined spaces and soaring ceilings in the Brentwood Secondary Catchment (STSA). Crafted with care and set towards the rear of the estate, the home's generous dimensions ensure your every desire is catered for and includes a glorious lounge room boasting cathedral ceilings and plantation shutters. A spacious study area is bound to impress those working from home, while the open plan kitchen and dining zone features stone benches and quality Bosch appliances including a gas stove, oven and dishwasher. Stepping out through sliding doors, the rear yard presents a carefree entertaining space and lawn area that's ideally sized for children's outdoor activities. A powder room and laundry complement the ground floor, while the upper level presents a carpeted retreat and three robed bedrooms including a master bedroom with walk-in-robe and spa ensuite, further served by a family bathroom and separate toilet. Enriched with ducted heating, evaporative cooling, split system air conditioning in every room, plantation shutters, LED downlights, under stair storage, garden shed plus a double garage with additional storage spaces and internal access. Centrally situated for easy access to Glen Waverley South Primary, Brentwood Secondary, The Glen, Brandon Park Shopping Centre, Central Reserve, Monash Aquatic Centre, Jells Park plus EastLink and Monash Freeway.,Photo ID required at all open for inspections.",Danny Zhang,04339062...,Tracy Tsang,04186085...,144571420,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/b600cbc6b46de09901f9c88a31f84f9655aa820e8a4678f11ac4e76287ded2e2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8b372a297a35207229f3560975ed4c4b893815c6c41fc862f071a2547ab301fc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8b372a297a35207229f3560975ed4c4b893815c6c41fc862f071a2547ab301fc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/54b0b2a1600b29f522657b7c54629fd250ce0e0c0de74c3b1573780627a5064c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/69163fb9e00b9255fb21e75dacc563b40e2ee2855ab516ff1357bef30501301b/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144571420
"Address available on request, Glen Waverley, Vic 3150","$1,290,000 - $1,410,000",3,3,,2,"Fashioned with the latest appointments and designed to complement modern family living, this brand new, streetfront townhouse presents the perfect opportunity to live the life you’ve always dreamt of.,Pushing open the front door you'll discover a world of perfection where luxury is a constant and natural light is accentuated over two exemplary levels, while its superb position within the Brentwood Secondary College catchment makes it ideal for family buyers and investors (STSA).,Property Highlights:,•	Three robed bedrooms; downstairs master with mirrored built-in-robes and ensuite, upper level master boasting a walk-through-robe to ensuite with vanity, shower, bath and toilet, plus a third bedroom fitted with a mirrored built-in-robe, further serviced by a bathroom with toilet and powder room.,•	Carried over contemporary floorboards, the lounge and dining room relishes an alluring open plan layout adorned with high ceilings.,•	A stone-finished kitchen boasts a full suite of Smeg appliances, soft-close cabinetry plus a sparkling breakfast bench.,•	Bi-fold doors retract to provide an extraordinary indoor-outdoor ambience, stepping the open plan lounge and dining domain out onto a low-maintenance courtyard.,•	An upstairs living room/retreat is detailed with plush carpeting to create a homely and comforting ambience for everyday relaxation.,•	Finished to perfection with a full-sized laundry, ducted heating, refrigerated air conditioning, LED downlights, water tank plus a double garage with internal access.,Local Attractions:,•	Within the Brentwood Secondary catchment,•	Only a short stroll form Glen Waverley South Primary School,•	Metres from Brandon Park Shopping Centre, buses and reserves,•	Close to The Glen, trains plus Monash and Eastlink Freeways",Jessica Chea,03956039...,,,144465048,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/e5c4a79aa4bd79cf97c0bf6001176a20ebf35511f7039ae43a4160f3086745b5/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/173117822b4e26bf52215c3b2497a7d93babae2901e1fa61300fbb1001b761ea/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/173117822b4e26bf52215c3b2497a7d93babae2901e1fa61300fbb1001b761ea/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/20c2ac40a259fa56cc5448630b5e826a2ce74922187024012671854304adf622/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/8a92ac28e7964720d830ff64a25fc8af4a4e091f2c43a3874ba9b6623eddad66/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144465048
"81 Winmalee Drive, Glen Waverley, Vic 3150","$1,200,000 - $1,300,000",3,1,660m²,1,"Filled with warmth and original allure, this sun-splashed 3 bedroom, 1 bathroom home is a sleeping beauty awaiting a fresh spark of inspiration to deliver an exciting future. Placed on an established garden block of 660 sqm (approx), this single-level charmer provides a parquetry entry, open-plan living/dining domain, tidy kitchen/meals area and separate family room opening to a covered entertaining terrace. With ducted heating, split system AC, carport, shed and off-street parking, choose to move in and then renovate or start from scratch and build a luxurious residence or multiple townhouses (STCA). Enjoy a prime locale, walking distance to Brentwood Secondary (catchment), Glen Waverley South Primary, Brandon Park Shopping Centre and Central Reserve, and close to The Glen, transport and Eastlink & Monash Freeway.",Ras van der Merwe,04573163...,Calvin Huang,04336257...,144456188,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c45e0485bfc28eb91bcb4e13175376488016008a53235d32d3e6213e53eff2b0/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c45e0485bfc28eb91bcb4e13175376488016008a53235d32d3e6213e53eff2b0/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cac8fe06ac6198a429e440aa608d1694fa9f72a2d7b163d0edd83123b1041cca/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/fd3ca824ba58624a00e005f1f5f166850423f96acc4415cf5d2133f1ee725729/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/25150e693f2588a1b13809b5614c7a7a167e0aaaaf3042c9f3891c05c0d38d52/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144456188
"336 Blackburn Road, Glen Waverley, Vic 3150","$1,700,000 - $1,870,000",4,3,,2,"**FOR MORE INFORMATION PLEASE CONTACT KERRY HUANG: **0450 989 955**,A unique opportunity awaits with this stunning double-story property, due for completion in April 2024, this brand new two townhouse development that have been thoughtfully crafted by THE SPLENDOR HOMES, perfectly positioned within a three-minute stroll to Syndal South Primary School , 6 minutes' walk to Syndal, 5 minute drive to The Glen Shopping Centre and a bus stand at the door step. Falling within the catchment of Glen Waverley Secondary College. Enjoy vibrant nightlife of Kingsway within walking distance.,Townhouse 1 enjoys a low-maintenance 26.8sq (approx.) four-bedroom, three-bathroom layout , two master bedrooms with ensuite (one zoned downstairs) with a spacious retreat area upstairs, double garage with internal access and a large open-plan living domain extending onto a north-facing alfresco outdoor area. Living with Hardwood timber flooring and a fireplace adding luxury and comfort to your living.,Townhouse 2 enjoys 26sq (approx), two family areas, with a ground floor guest bedroom featuring a walk-in robe and private ensuite, and three upper-floor bedrooms branching off from a spacious retreat, this offers versatile living. ,The facade of both townhouses showcase white painted render, brick veneer, and a grand timber double door entryway. ,The open-plan layout is illuminated by modern chandeliers and LED downlighting, Significant size of townhouse amplifying the sense of space. Natural light pours in, emphasising the luxury appointments.,The kitchen vaunts opulent style, with a four-seater breakfast island, stone benchtops and high end black Miele appliances.,Luxurious living extends to the bathrooms, all boasting full-height wall tiles, stone-top vanities, expensive and stylish tapware and fully-frameless showers. This is your chance to embrace sophistication and the opportunity to invest in the heart of Glen Waverley.,Disclaimer: We have, in preparing this document, used our best endeavours to ensure that the information contained in this document is true and accurate, but we accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence checklist provided by Consumer Affairs. Click on the link for a copy of the due diligence checklist from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist,Please note: inspection time may change or cancel without notice, please check the website before attending the inspection",Kerry Huang,04509899...,,,143044988,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/bc795bb9228c3a3ee935d1ca4ee24e4a28b61750ff4bd457caa8f3bcc7b1cb6f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/bc795bb9228c3a3ee935d1ca4ee24e4a28b61750ff4bd457caa8f3bcc7b1cb6f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/af326c2ed36e1779e056fc711f99fced1b855241c49cfbf0372897ee898ff093/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0713e03adf8cb701985b6f13e062750e516f155587771f9d3de60f29ed2758d4/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7b38123d1014d2f3617dc5d60852d3ec123f947d5f3019ad67a847170fdd3131/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-143044988
"211/25 Osullivan Road, Glen Waverley, Vic 3150","$740,000 - $760,000",2,2,,1,"Welcome to ""Sky Gardens,"" where luxury living harmoniously blends with the enchantment of city vistas and unforgettable urban experiences. This two-bedroom, two-bathroom apartment transcends mere residence; it's an everyday experience that will leave you in awe.,Nestled in the heart of Glen Waverley, ""Sky Gardens"" offers seamless access to premium retail and entertainment options, solidifying its status as a coveted landmark address. Conveniently within walking distance to train and bus stops, enhancing your mobility.,""Sky Gardens"" resides within the highly sought-after Glen Waverley Secondary School Zone (STSA) and Glen Waverley Primary School Zone, ensuring your family enjoys access to top-tier education.,Beyond its educational advantages, ""Sky Gardens"" boasts a wealth of amenities, including a sprawling 4,000sqm garden area, an indoor swimming pool, a fully-equipped gym, meticulously landscaped communal spaces, and more. Here, luxury seamlessly melds with grandeur, crafting an extraordinary living experience.,This sophisticated two-bedroom, two-bathroom apartment features an outstanding approximately 44sqm terrace, perfect for outdoor entertaining or relaxing in the fresh air.,Additional features include:,• Premium Fixtures and Fittings,• Sumptuous Timber Flooring,• High-End Miele Appliances,• Expansive Living Areas,• Luxurious Master Bedroom with Ensuite,• Energy-Efficient Double-Glazed Windows,• Secure Dedicated Car Space,• Thoughtful and Convenient Storage Solutions,• Split System Unit for Personalized Comfort,• Convenient European Laundry Facilities,""Sky Gardens"" is more than just a home; it's a lifestyle where every detail has been meticulously crafted to offer you the best in contemporary living.,Contact Ivan U, the Sky Garden specialist, for a private inspection to embark on this unparalleled living experience! ",Ivan U,04323593...,,,144302012,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/a9d65a850d1b048e6ea7921fc1a56f2452f74edeb44bbfd7d90356ffcc741783/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/58c8e1b4d04b570a62bc478023008089b07b87aa1df4c4b6bc1b4044c7e671ef/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/58c8e1b4d04b570a62bc478023008089b07b87aa1df4c4b6bc1b4044c7e671ef/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6e07970b6721578685632015222c523d14e1d007739263f8098093f5ac41ff76/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/99c36c90660dc9d7c9776779be52e69dfada6ee69934f1a63db7290d65f80648/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144302012
"1 Stanfield Court, Glen Waverley, Vic 3150","$1,900,000 - $2,090,000",4,2,780m²,2,"Tailored for the multigenerational family or those keen to work from home or entertain with friends, this peaceful court home sits in the prized Glen Waverley Secondary Zone and offers a versatile layout that's ready to be enjoyed. ,A sweeping porch guides you to the front door, opening to reveal beautiful, polished floorboards that grace the lounge and dining room that's bathed in sunshine and steps out onto an entertainer's deck. ,Relishing its own separate space, the family room rests before an open fireplace, while the kitchen and meals zone features plenty of storage, gas stove, Whirlpool oven and Westinghouse dishwasher. Accompanying this level, you'll find a built-in study zone and three bedrooms, all enriched with polished floorboards and serviced by a bathroom with separate toilet. ,Accessed via both an internal staircase and external doors, the downstairs rumpus room/family room is perfect for in-laws, supplemented by a bathroom/laundry, separate toilet and sliding doors opening onto the paved backyard for outdoor entertaining. ,Further complemented by a home office/fourth bedroom, ducted heating, split system air conditioning, high ceilings, garden shed, three off-street parking spaces beside the driveway plus a single garage. ,Situated on an oversized 780sqm approx., only meters from Glen Waverley Primary, Glen Waverley Secondary, The Glen and buses, near Glen Waverley Train Station plus the benefits of freeway access",Andrew Dimashki,04014577...,Emma Ren,04268916...,144685788,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3edf430b13a7e662ff30285a2e8f8f235e3682c992f584fbe75c7d9891a96ede/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3a00ad6fa2499e650b28f38cdbbc915c98787b7468eee52093ef338809cec418/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3a00ad6fa2499e650b28f38cdbbc915c98787b7468eee52093ef338809cec418/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/49c8e2c22df4520a79d5af3e27183dca10c5b1619136c86488f20b3fd3eefbbb/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/555dcca466f662fa11866e750b0a44ababa6e66c4709a784f045a59707fd6b7a/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144685788
"5 Hammence Street, Glen Waverley, Vic 3150","$3,200,000 - $3,400,000",6,6,718m²,2,"Overflowing with luxury and lavished with premium style and space, this Carter Grange masterpiece sits in a class of its own and captures breathtaking mountain views in the Glen Waverley Secondary & Glen Waverley Primary zones and nestled on a large 718 m2 allotment. ,Indulging at every turn, the home's grandeur begins with a landscaped front garden and double entry bespoke steel doors that open to reveal a sumptuous foyer detailed with parquetry flooring.,Resting beneath three meter high ceilings, the kitchen, dining and family room flaunts first-class finishes and showcases a gas log fire, marble benches/splashbacks and Ilve appliances (2 x gas stoves, double ovens and dishwasher) all centered around an island breakfast bench.,The butler's pantry has been fitted as a fully functioning 2nd kitchen complete with a Fotile rangehood, while the open plan domain spills out onto an alfresco zone with outdoor meal preparation space overlooking the landscaped backyard boasting mature plants.,Adding to the indulgence, the home features a theatre room with projector and screen plus an upstairs living room that's accompanied by a balcony where you can relish those views.,Flaunting luxury, the six bedrooms all feature walk-in-robes and ensuites, with the master bedroom boasting a study/retreat, fitted walk-in-robe, balcony and designer ensuite boasting twin vanities, a freestanding tub, rainfall shower and floor-to-ceiling tiles.,Quality additions include a luxe powder room, laundry, zoned ducted heating/air conditioning, double glazing, high ceilings, video intercom, CCTV, alarm plus an oversized double garage with internal access and remote-control gated driveway.,Capped off by its prized placement, walking distance to Glen Waverley Primary, Glen Waverley Secondary, Wesley College, The Glen shopping centre, Glen Waverley station and the Kingsway restaurant hub. ",Emma Ren,04268916...,Andrew Dimashki,04014577...,144685796,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/623f68d90cf8908ac12337961610f553e46ce7e327aa08e9993ff729a5706a3c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c3689cd7c5e214b16b4bbb4f6abe73b3da2a9ea23226763b2d71e0245f856a46/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c3689cd7c5e214b16b4bbb4f6abe73b3da2a9ea23226763b2d71e0245f856a46/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/af6d7b230a4fa0faf4ee03ee57ef874ba0597016146e506666dceff664ddea60/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2120eccf71b48a8716f7dbd50952f03cdda4b6e5414490eb435610854dc09011/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144685796
"302/263A Springvale Road, Glen Waverley, Vic 3150","$600,000 - $660,000",2,2,,1,"Enjoy a convenient and low-maintenance luxury lifestyle with this two-bedroom, two-bathroom unit well-located minutes from all of Glen Waverley's amenities and within Glen Waverley Primary and Secondary school zone. ,Ideal as a first home or a savvy investment in a high rentability area, this spacious home offers plenty of perks. With only two units per floor, no shared walls and only six units in the entire building, it's quiet and offers plenty of privacy. Featuring a secure entry and an open plan design with a spacious lounge and meals area that sits adjacent to a modern and bright kitchen. Well appointed and inclusive of quality stainless steel appliances including a gas cooktop and dishwasher, easy-to-clean stone benchtops on an island-style bench and glass splashbacks and you'll also have ample cupboard space for all your kitchen storage. ,Stay comfy all year long with split system heating and cooling and from the living area, you can step out to one of two private balconies to enjoy the leafy views. ,Both bedrooms include built-in robes as well as a split system air conditioner for a perfect sleeping temperature every night. The master includes a private ensuite as well as direct balcony access. ,Added perks include NBN connectivity and access to a rooftop garden with BBQ facilities.  ,A single, secure, car park via an automated car stacker is included and bike racks are also available. Alternatively, leave the car at home as you'll be only minutes from a range of restaurants, cafes, Glen Waverley Shopping Centre and all its facilities as well as the Kingsway entertainment hub. Glen Waverly Train station offers you easy commuting to the city or anywhere else you need to be.  ,Property Specifications: ,•	Two-bedroom, two-bathroom luxury unit well-located at the heart of Glen Waverley,•	Two private balconies plus access to a rooftop garden with BBQ facilities,•	Included car park via car stacker or leave the car and walk to the nearby train station,•	Perfect as first home or investment in a high rentability area,Please note: inspection time may change or cancel without notice, please check the website before attending the inspection.",Kerry Huang,04509899...,Carrie Li,04521911...,144317020,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/a9e91f447ecba3be39a4a5e6c1098e0e5df9fdaf674883790e023d2a9de47193/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/a9e91f447ecba3be39a4a5e6c1098e0e5df9fdaf674883790e023d2a9de47193/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/38fb6830b472ba9cf21fc42e83c3c72d087a35e50445d4eef35a717763dd8b4c/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/65313af4170a6eda04ebfc97171bcdc352c4b1fd2e2b8bbc25de9207896ca4a1/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cd0f28ff1d884b60557c2e1e8fb9eb695d03f33bec1ab90a33d49a2f3bb79456/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144317020
"4/574-576 Highbury Road, Glen Waverley, Vic 3150","$800,000 - $880,000",3,1,,1,"Delivering defined spaces for living and dining, this delightful single level unit provides the perfect entry level opportunity for first homebuyers and investors with placement in the coveted Burwood East Primary Zone.,Nestled in a boutique group of four, the unit’s layout is easy to enjoy with stone benches highlighting the kitchen, while the private courtyard is generously sized and encourages entertaining in a low-maintenance outdoor environment.,Property Highlights:,•	Three bedrooms all featuring large windows and carpet underfoot.,•	Family bathroom accompanied by a separate toilet.,•	Generously sized lounge room that’s naturally bright yet private thanks to outdoor hedging.,•	Delightful meals zone beside the kitchen boasting stone benches, gloss white cabinetry and stainless steel appliances.,•	Good-sized courtyard that’s low-maintenance and perfect for entertaining.,•	Further complemented by a full-sized laundry.,•	Climate control includes ducted heating and split system air conditioning.,•	Incorporating the additional benefits of solar electricity panels, high ceilings, remote control garage plus a driveway parking space.,Local Attractions:,•	Step out the front and enjoy the convenience of a 736 bus stop right on your doorstep.,•	Walking distance to Burwood East Primary and close to Forest Hill College, Wesley College and Emmaus College.,•	Central to Burwood One Shopping Centre and The Glen.,•	Moments from trams that run along Burwood Hwy past PLC and Deakin Uni before arriving at the CBD.",Chris Feng,03956039...,,,144687764,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c27f13ec4dacb2c85977ea14558decee37cdbd055b8f128644cdaabb4fb65e93/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/34f9633024c7461d8b289bcf48fb086c9d310aad969549eec2358716c0cd49b2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/34f9633024c7461d8b289bcf48fb086c9d310aad969549eec2358716c0cd49b2/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/a4da1e6e3acfa6b85a36a57b3e3d4e2824281e03ae39ed4265cbcc8210081ea4/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/960632332bd715492eb33bfc8b870b196268d3cfaccc1c2cf3d9100753db5226/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144687764
