URL,Full Address,Type,Images,Beds,Baths,Sq Ft,Price,Latitude,Longitude,City,Street,State,Zip Code,Year Built,Style,Lot,Agent Name,Agent Phone,Agent Email,Broker Name,MLS,Tax,Sold Date
https://www.zillow.com/homedetails/1250-Beech-Valley-Rd-Atlanta-GA-30306/14521439_zpid/,1250 Beech Valley Rd Atlanta GA 30306,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/8b33df893d6268c51219794cb6a5fe01-cc_ft_1536.jpg']",4,3,3659,1630000,33.79693,-84.346176,Atlanta,1250 Beech Valley Rd,GA,30306,1935,Single Family,"8,712 sqft",Kim Wachtel,4042260505,,RE/MAX Around Atlanta Realty,7350894,13232.95,"['2024-04-30', '2024-03-21', '2024-03-15', '2020-11-06', '2020-10-08', '2020-10-01', '2013-01-31', '2012-12-04', '2012-11-13', '2012-07-24', '2012-07-06', '2012-06-16', '2012-05-11', '2012-04-07', '2012-04-02', '1988-09-29']"
https://www.zillow.com/homedetails/243-Woodview-Dr-Decatur-GA-30030/14508465_zpid/,243 Woodview Dr Decatur GA 30030,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c9004b8777ffcf3a62004e78aeb95855-cc_ft_1536.jpg']",4,3,2761,825000,33.78142,-84.3138,Decatur,243 Woodview Dr,GA,30030,1965,Single Family,"8,712 sqft",Tristain O'Donnell,6786832849,,Engel & Volkers Atlanta,10277022,6969.44,"['2024-05-03', '2024-04-08', '2024-04-05', '2020-04-16', '2020-04-06', '2020-03-15', '2016-08-03', '2016-06-28', '2016-06-09', '1995-10-24']"
https://www.zillow.com/homedetails/1961-McLendon-Ave-Atlanta-GA-30307/14468969_zpid/,1961 McLendon Ave Atlanta GA 30307,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c290b29a0aaa7cd80f0aeba96f4f4324-cc_ft_1536.jpg']",4,3,3110,880000,33.764275,-84.32343,Atlanta,1961 McLendon Ave,GA,30307,1996,Single Family,0.30 Acres,Hannah Bagnal,4042779509,,Keller Williams Realty,10261196,8284.17,"['2024-05-02', '2024-04-07', '2024-03-21', '2024-03-07', '2023-12-08', '2023-11-22', '2017-11-30', '2017-11-02', '2017-10-11', '2007-05-07', '1996-12-04']"
https://www.zillow.com/homedetails/133-Melrose-Ave-Decatur-GA-30030/14477451_zpid/,133 Melrose Ave Decatur GA 30030,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/f5b9e37ccee5d257bbdc59b33af6e780-cc_ft_1536.jpg']",3,3,1880,775000,33.767002,-84.30974,Decatur,133 Melrose Ave,GA,30030,1925,Single Family,"4,356 sqft",David Johnson,4044315159,,Compass,7344714,2626.74,"['2024-04-30', '2024-04-09', '2024-03-22', '2024-02-28', '2022-04-06', '2021-10-20', '2021-09-22', '2021-09-21', '2021-09-09', '2021-08-11', '2020-05-29', '2020-05-06', '2020-03-13', '2018-05-17', '2018-03-22', '2018-03-16', '2017-10-11']"
https://www.zillow.com/homedetails/1170-N-Highland-Ave-NE-APT-A1-Atlanta-GA-30306/35895998_zpid/,1170 N Highland Ave NE APT A1 Atlanta GA 30306,CONDO,"['https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/70f95ba80c84896689a154b7d737c5e7-cc_ft_1536.jpg']",1,1,950,338000,33.786674,-84.3561,Atlanta,1170 N Highland Ave NE APT A1,GA,30306,1986,Condo,,Jan Brownfield,6784279799,,Harry Norman Realtors,10251894,2063.22,"['2024-05-02', '2016-11-03', '2011-07-26', '2010-05-28', '2010-01-13', '2009-11-06', '2009-08-07', '2007-09-10', '2007-08-07', '2006-03-24', '2006-01-17', '2005-11-10', '2005-08-02', '2005-04-04', '2005-02-23', '2004-09-08', '2004-07-20', '2004-01-07', '2003-10-17', '2003-05-23', '2002-12-20', '2002-05-22', '2001-12-05', '2001-05-14', '2001-04-06', '2000-09-19', '1999-02-02', '1998-12-08', '1998-09-08']"
https://www.zillow.com/homedetails/746-N-Highland-Ave-NE-APT-9-Atlanta-GA-30306/2083868817_zpid/,746 N Highland Ave NE APT 9 Atlanta GA 30306,CONDO,"['https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c9ac9a68ae179087ce3747b2d8d43d97-cc_ft_1536.jpg']",2,1,1050,390000,33.77469,-84.35289,Atlanta,746 N Highland Ave NE APT 9,GA,30306,1910,Condo,,Milt Thomas,4044514998,,ERA Foster & Bond,7362326,,"['2024-05-06', '2024-04-17', '2024-04-05', '2019-07-26', '2019-06-28', '2019-06-21', '2016-01-15', '2013-12-16']"
https://www.zillow.com/homedetails/1261-Caroline-St-NE-APT-201-Atlanta-GA-30307/79989814_zpid/,1261 Caroline St NE APT 201 Atlanta GA 30307,CONDO,"['https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c75206bf46d26ca255be282974c3d99e-cc_ft_1536.jpg']",2,3,1728,430000,33.75792,-84.3469,Atlanta,1261 Caroline St NE APT 201,GA,30307,2006,Condo,,Rocky Seaman,6783620712,,Harry Norman Realtors,10240415,3813.7,"['2024-05-06', '2024-04-14', '2024-03-18', '2024-02-26', '2024-02-12', '2024-01-11', '2020-05-04', '2020-04-12', '2020-04-01', '2020-03-02', '2020-02-17', '2020-01-28', '2016-07-15', '2016-07-11', '2016-06-24', '2011-12-06', '2011-05-02', '2011-01-05']"
https://www.zillow.com/homedetails/1397-Briarcliff-Rd-Atlanta-GA-30306/14520777_zpid/,1397 Briarcliff Rd Atlanta GA 30306,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/cbfe1509911b8574e4d3080d413bcd16-cc_ft_1536.jpg']",3,3,2118,710000,33.792595,-84.33641,Atlanta,1397 Briarcliff Rd,GA,30306,1947,Single Family,0.30 Acres,Robert Bairstow,4043764790,,Atlanta Fine Homes Sotheby's International,7347164,7222.18,"['2024-04-05', '2024-03-29', '2024-03-14', '2019-01-28', '2019-01-02', '2018-12-07', '2018-10-12', '2018-09-21', '2018-08-14', '2018-07-31', '2018-07-31', '2018-07-05', '2010-06-29', '2010-03-14', '2002-08-09', '1997-08-06']"
https://www.zillow.com/homedetails/108-Park-Pl-UNIT-207-Decatur-GA-30030/2054220577_zpid/,108 Park Pl UNIT 207 Decatur GA 30030,APARTMENT,"['https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/7d542df816e0aed3254fa16935f58cff-cc_ft_1536.jpg']",1,1,581,1950,33.763504,-84.311356,Decatur,108 Park Pl UNIT 207,GA,30030,,Apartment,,,,,,,,"['2024-04-22', '2024-04-08', '2024-02-20', '2024-02-02', '2023-11-28']"
https://www.zillow.com/homedetails/1093-Virginia-Ave-NE-Atlanta-GA-30306/35895898_zpid/,1093 Virginia Ave NE Atlanta GA 30306,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/bee7b802a193467348102cdb84b12236-cc_ft_1536.jpg']",5,4,5300,2550000,33.781673,-84.35149,Atlanta,1093 Virginia Ave NE,GA,30306,2013,Single Family,"8,712 sqft",Molly Carter,4045423120,,Ansley RE|Christie's Int'l RE,10260307,20663.91,"['2024-04-05', '2024-03-14', '2024-03-01', '2012-06-07', '2012-03-23', '2011-10-11', '2007-01-30', '2003-05-22', '1999-12-02']"
https://www.zillow.com/homedetails/251-Chelsea-Dr-Decatur-GA-30030/54453019_zpid/,251 Chelsea Dr Decatur GA 30030,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/406cdf4d5c43819ee66b42d18de1cada-cc_ft_1536.jpg']",3,1,1104,495000,33.78198,-84.31008,Decatur,251 Chelsea Dr,GA,30030,1952,Single Family,"8,712 sqft",Meredith Parks,4049319573,,"Keller Knapp, Inc",10262484,,"['2024-04-05', '2024-03-19', '2024-03-13', '2024-03-08', '2013-05-20', '2012-07-03', '2012-04-17', '2011-12-28', '2011-03-26', '2011-03-02', '2010-09-16', '2005-04-21', '1993-11-15']"
https://www.zillow.com/homedetails/968-Saint-Charles-Ave-NE-18-Atlanta-GA-30306/65460712_zpid/,968 Saint Charles Ave NE #18 Atlanta GA 30306,CONDO,"['https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/1805c59e8e72747b1fb5f70e665ad5ca-cc_ft_1536.jpg']",1,1,800,290000,33.775734,-84.35571,Atlanta,968 Saint Charles Ave NE #18,GA,30306,1940,Condo,,Mandi Robertson,4046444457,,Compass,10258473,4362.67,"['2024-04-05', '2024-03-22', '2024-02-26', '2020-02-24', '2020-02-20', '2020-01-22', '2019-12-10', '2019-10-24', '2017-11-15', '2017-10-18', '2017-09-05', '2017-08-11']"
https://www.zillow.com/homedetails/57-Krog-St-NE-Atlanta-GA-30307/2080448475_zpid/,57 Krog St NE Atlanta GA 30307,TOWNHOUSE,"['https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/f628d24d5cecae4252d9fe2eea80960f-cc_ft_1536.jpg']",4,5,2588,1225000,33.755196,-84.36382,Atlanta,57 Krog St NE,GA,30307,2021,Townhouse,,Shelley Sloan,4043522010,,Dorsey Alston Realtors,7358309,,"['2024-04-16', '2024-04-10', '2024-03-26', '2021-01-25', '2020-03-19']"
https://www.zillow.com/homedetails/825-Highland-Ln-NE-APT-1314-Atlanta-GA-30306/69371698_zpid/,825 Highland Ln NE APT 1314 Atlanta GA 30306,CONDO,"['https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/1695d0972ae82bf603e045b36c3a7b21-cc_ft_1536.jpg']",2,2,1404,710000,33.77422,-84.360016,Atlanta,825 Highland Ln NE APT 1314,GA,30306,2004,Condo,,Seth Austin Williams,2028708800,,Atlanta Fine Homes Sotheby's International,7348373,3645.02,"['2024-04-08', '2024-03-29', '2024-03-21', '2022-07-12', '2019-06-20', '2019-06-04', '2019-05-22', '2018-09-20', '2018-09-06', '2016-10-31', '2004-07-16', '2004-03-15']"
https://www.zillow.com/homedetails/1494-Red-Fox-Dr-NE-UNIT-A-Atlanta-GA-30306/2055733932_zpid/,1494 Red Fox Dr NE UNIT A Atlanta GA 30306,CONDO,"['https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/3b5e58182741eea3ba5a4954800519dd-cc_ft_1536.jpg']",3,3,0,912500,33.795406,-84.33529,Atlanta,1494 Red Fox Dr NE UNIT A,GA,30306,2018,Condo,,Jon Huff,4044927803,,Keller Williams Realty,10245361,,"['2024-04-09', '2024-03-22', '2024-03-12', '2024-01-25', '2022-05-26', '2022-04-29', '2022-04-28', '2022-04-01']"
https://www.zillow.com/homedetails/53-Moda-Dr-Atlanta-GA-30316/283676325_zpid/,53 Moda Dr Atlanta GA 30316,TOWNHOUSE,"['https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/472f102ab4dffc3ae50990dd5a6e33e0-cc_ft_1536.jpg']",3,3.5,1424,598000,33.75335,-84.35419,Atlanta,53 Moda Dr,GA,30316,2017,Townhouse,"1,001 sqft",,,,,,7043.4,"['2024-04-08', '2023-01-21', '2022-12-04', '2021-01-12', '2020-12-30', '2020-09-14', '2020-09-04', '2019-05-09', '2019-03-22', '2017-02-15']"
https://www.zillow.com/homedetails/245-N-Highland-Ave-NE-Atlanta-GA-30307/82619891_zpid/,245 N Highland Ave NE Atlanta GA 30307,APARTMENT,"['https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/70dfab333adc6d0ad3105758db002932-cc_ft_1536.jpg']",1,1,750,655000,33.76196,-84.35948,Atlanta,245 N Highland Ave NE,GA,30307,2006,Apartment,,,,,,,7831.75,"['2024-04-09', '2023-05-09', '2019-04-04', '2018-09-18', '2018-09-02']"
https://www.zillow.com/homedetails/1445-Monroe-Dr-NE-APT-E10-Atlanta-GA-30324/69376992_zpid/,1445 Monroe Dr NE APT E10 Atlanta GA 30324,CONDO,"['https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c9ae4c9d7b98ec27c021fb85b47ce8c7-cc_ft_1536.jpg']",1,1,720,215000,33.79404,-84.36568,Atlanta,1445 Monroe Dr NE APT E10,GA,30324,1975,Condo,,Greg Wiggins,4044466450,,Atlanta Fine Homes Sotheby's International,7350145,1210.55,"['2024-04-09', '2024-03-29', '2024-03-20', '2023-10-26', '2023-10-20', '2023-10-15', '2023-09-29']"
https://www.zillow.com/homedetails/1564-Dekalb-Ave-NE-APT-3-Atlanta-GA-30307/59933968_zpid/,1564 Dekalb Ave NE APT 3 Atlanta GA 30307,CONDO,"['https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/ae7479500df246588b19c1f915079e56-cc_ft_1536.jpg']",1,2,1784,471564,33.762985,-84.336494,Atlanta,1564 Dekalb Ave NE APT 3,GA,30307,1968,Condo,,Cathy Lamon,4048052273,,Keller Williams Buckhead,7349247,7186.99,"['2024-04-08', '2024-03-28', '2024-03-23', '2024-03-13', '2021-05-07', '2021-04-23', '2021-04-18', '2021-04-11', '2015-04-17', '2012-03-28', '2012-01-26', '2012-01-03', '2007-10-16', '2004-12-28']"
